id,bot_localpart,room_id,event_id,sender,timestamp,body
1114,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$ie9i_Lbs3Os4H494FkuQJf8e98pncG_y75biAam0qpw,@evan:localhost,1737325342418,!luna did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?
1115,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$ie9i_Lbs3Os4H494FkuQJf8e98pncG_y75biAam0qpw,@evan:localhost,1737325342418,!luna did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?
1116,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$ie9i_Lbs3Os4H494FkuQJf8e98pncG_y75biAam0qpw,@evan:localhost,1737325342418,!luna did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?
1117,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$ie9i_Lbs3Os4H494FkuQJf8e98pncG_y75biAam0qpw,@evan:localhost,1737325342418,!luna did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?
1118,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$ueBhgvCncZXlfpFmdWvWdz_omTwwmMlFdbBX9p2zBjU,@lunabot:localhost,1737325342499,SYSTEM: Error parsing command => No closing quotation
1119,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$ueBhgvCncZXlfpFmdWvWdz_omTwwmMlFdbBX9p2zBjU,@lunabot:localhost,1737325342499,SYSTEM: Error parsing command => No closing quotation
1120,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$ueBhgvCncZXlfpFmdWvWdz_omTwwmMlFdbBX9p2zBjU,@lunabot:localhost,1737325342499,SYSTEM: Error parsing command => No closing quotation
1121,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$ueBhgvCncZXlfpFmdWvWdz_omTwwmMlFdbBX9p2zBjU,@lunabot:localhost,1737325342499,SYSTEM: Error parsing command => No closing quotation
1122,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$wR6eE5FPTJrqLG9KS7-8dAGn1R-lEDrD8JkxzmWJ6p4,@evan:localhost,1737325352008,"!luna ""did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?"""
1123,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$wR6eE5FPTJrqLG9KS7-8dAGn1R-lEDrD8JkxzmWJ6p4,@evan:localhost,1737325352008,"!luna ""did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?"""
1124,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$wR6eE5FPTJrqLG9KS7-8dAGn1R-lEDrD8JkxzmWJ6p4,@evan:localhost,1737325352008,"!luna ""did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?"""
1125,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$wR6eE5FPTJrqLG9KS7-8dAGn1R-lEDrD8JkxzmWJ6p4,@evan:localhost,1737325352008,"!luna ""did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?"""
1126,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$HtUzFyz4N8ldI7Y2_uVbfkcfB24OM9vgJhIgup1gRDM,@lunabot:localhost,1737325354751,"Yes, I can see the history of our interactions within this channel, including the commands you've entered. Here's a summary of the specific commands you've used so far:

1. **""!luna tell me what's going on in the game within this channel?""**  
   - This was repeated multiple times (three instances in total). It seems you were trying to get a summary of the role-playing activity or general context.

2. **""!luna 'what's going on within this channel in the context of the role-play?'""**  
   - This command was entered multiple times as well. It looks like you were refining your question to focus specifically on the role-play context.

3. **""!luna I think it's fine to keep your comments at this level. You are not a part of the role play. You are the system administrator bot that helps me coordinate everything!""**  
   - This was you clarifying my role as a meta-level system assistant rather than a direct participant in the role-play.

4. **""!luna I think it's fine to remain as a GPT, you are meta in this context""**  
   - Another clarification of my role as an observer and helper, not a narrative participant.

5. **""!luna did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?""**  
   - This final command asked for confirmation of my awareness"
1127,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$HtUzFyz4N8ldI7Y2_uVbfkcfB24OM9vgJhIgup1gRDM,@lunabot:localhost,1737325354751,"Yes, I can see the history of our interactions within this channel, including the commands you've entered. Here's a summary of the specific commands you've used so far:

1. **""!luna tell me what's going on in the game within this channel?""**  
   - This was repeated multiple times (three instances in total). It seems you were trying to get a summary of the role-playing activity or general context.

2. **""!luna 'what's going on within this channel in the context of the role-play?'""**  
   - This command was entered multiple times as well. It looks like you were refining your question to focus specifically on the role-play context.

3. **""!luna I think it's fine to keep your comments at this level. You are not a part of the role play. You are the system administrator bot that helps me coordinate everything!""**  
   - This was you clarifying my role as a meta-level system assistant rather than a direct participant in the role-play.

4. **""!luna I think it's fine to remain as a GPT, you are meta in this context""**  
   - Another clarification of my role as an observer and helper, not a narrative participant.

5. **""!luna did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?""**  
   - This final command asked for confirmation of my awareness"
1128,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$HtUzFyz4N8ldI7Y2_uVbfkcfB24OM9vgJhIgup1gRDM,@lunabot:localhost,1737325354751,"Yes, I can see the history of our interactions within this channel, including the commands you've entered. Here's a summary of the specific commands you've used so far:

1. **""!luna tell me what's going on in the game within this channel?""**  
   - This was repeated multiple times (three instances in total). It seems you were trying to get a summary of the role-playing activity or general context.

2. **""!luna 'what's going on within this channel in the context of the role-play?'""**  
   - This command was entered multiple times as well. It looks like you were refining your question to focus specifically on the role-play context.

3. **""!luna I think it's fine to keep your comments at this level. You are not a part of the role play. You are the system administrator bot that helps me coordinate everything!""**  
   - This was you clarifying my role as a meta-level system assistant rather than a direct participant in the role-play.

4. **""!luna I think it's fine to remain as a GPT, you are meta in this context""**  
   - Another clarification of my role as an observer and helper, not a narrative participant.

5. **""!luna did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?""**  
   - This final command asked for confirmation of my awareness"
1129,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$HtUzFyz4N8ldI7Y2_uVbfkcfB24OM9vgJhIgup1gRDM,@lunabot:localhost,1737325354751,"Yes, I can see the history of our interactions within this channel, including the commands you've entered. Here's a summary of the specific commands you've used so far:

1. **""!luna tell me what's going on in the game within this channel?""**  
   - This was repeated multiple times (three instances in total). It seems you were trying to get a summary of the role-playing activity or general context.

2. **""!luna 'what's going on within this channel in the context of the role-play?'""**  
   - This command was entered multiple times as well. It looks like you were refining your question to focus specifically on the role-play context.

3. **""!luna I think it's fine to keep your comments at this level. You are not a part of the role play. You are the system administrator bot that helps me coordinate everything!""**  
   - This was you clarifying my role as a meta-level system assistant rather than a direct participant in the role-play.

4. **""!luna I think it's fine to remain as a GPT, you are meta in this context""**  
   - Another clarification of my role as an observer and helper, not a narrative participant.

5. **""!luna did you see the history of our interactions in this channel? including the !luna command(s) that preceded this prompt? let me know what the commands I've entered are?""**  
   - This final command asked for confirmation of my awareness"
1130,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$_e4aWhmUM6j7vFxcvO2sBLixUDvLMmX3mDnF-uZAKRk,@evan:localhost,1737325413818,!list_params
1131,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$_e4aWhmUM6j7vFxcvO2sBLixUDvLMmX3mDnF-uZAKRk,@evan:localhost,1737325413818,!list_params
1132,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$_e4aWhmUM6j7vFxcvO2sBLixUDvLMmX3mDnF-uZAKRk,@evan:localhost,1737325413818,!list_params
1133,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$_e4aWhmUM6j7vFxcvO2sBLixUDvLMmX3mDnF-uZAKRk,@evan:localhost,1737325413818,!list_params
1134,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$H6Qhxfh9Ak56L2WpfQS8z3jbmGHShw9AaoFaEFF4cXU,@lunabot:localhost,1737325413863,Current Global ParametersParam NameValueglobal_draw_prompt_appendixin a futuristic angular sci-fi noir styleglobal_system_prompt_appendixluna_context_appendix
1135,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$H6Qhxfh9Ak56L2WpfQS8z3jbmGHShw9AaoFaEFF4cXU,@lunabot:localhost,1737325413863,Current Global ParametersParam NameValueglobal_draw_prompt_appendixin a futuristic angular sci-fi noir styleglobal_system_prompt_appendixluna_context_appendix
1136,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$H6Qhxfh9Ak56L2WpfQS8z3jbmGHShw9AaoFaEFF4cXU,@lunabot:localhost,1737325413863,Current Global ParametersParam NameValueglobal_draw_prompt_appendixin a futuristic angular sci-fi noir styleglobal_system_prompt_appendixluna_context_appendix
1137,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$H6Qhxfh9Ak56L2WpfQS8z3jbmGHShw9AaoFaEFF4cXU,@lunabot:localhost,1737325413863,Current Global ParametersParam NameValueglobal_draw_prompt_appendixin a futuristic angular sci-fi noir styleglobal_system_prompt_appendixluna_context_appendix
1138,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$QG6YkHS47RAJ6Oqe3sRVMSBlkE21SX2rjcHRExRCW3I,@evan:localhost,1737325422615,"!luna ""excellent. this is going to be fun, you will exist in these role play channels as my uber bot.. from time to time I may ask you to summarize, I may ask you to draw something, etc. for example, can you write me a dall-e prompt (really good one please) to depict the current scenario?"""
1139,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$QG6YkHS47RAJ6Oqe3sRVMSBlkE21SX2rjcHRExRCW3I,@evan:localhost,1737325422615,"!luna ""excellent. this is going to be fun, you will exist in these role play channels as my uber bot.. from time to time I may ask you to summarize, I may ask you to draw something, etc. for example, can you write me a dall-e prompt (really good one please) to depict the current scenario?"""
1140,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$QG6YkHS47RAJ6Oqe3sRVMSBlkE21SX2rjcHRExRCW3I,@evan:localhost,1737325422615,"!luna ""excellent. this is going to be fun, you will exist in these role play channels as my uber bot.. from time to time I may ask you to summarize, I may ask you to draw something, etc. for example, can you write me a dall-e prompt (really good one please) to depict the current scenario?"""
1141,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$QG6YkHS47RAJ6Oqe3sRVMSBlkE21SX2rjcHRExRCW3I,@evan:localhost,1737325422615,"!luna ""excellent. this is going to be fun, you will exist in these role play channels as my uber bot.. from time to time I may ask you to summarize, I may ask you to draw something, etc. for example, can you write me a dall-e prompt (really good one please) to depict the current scenario?"""
1142,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$nZoW6g2jtGtqWfdj_gaVzwUsbQzOPL4TnFSw2fPTcYM,@lunabot:localhost,1737325428120,"Thank you, Evan! I'll be your go-to ""uber bot"" for all things summarization, coordination, and creative generation. Here's a carefully crafted DALL·E prompt to depict the current scenario:

**DALL·E Prompt:**  
""A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style.""

Let me know if you'd like to refine it further or generate another!"
1143,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$nZoW6g2jtGtqWfdj_gaVzwUsbQzOPL4TnFSw2fPTcYM,@lunabot:localhost,1737325428120,"Thank you, Evan! I'll be your go-to ""uber bot"" for all things summarization, coordination, and creative generation. Here's a carefully crafted DALL·E prompt to depict the current scenario:

**DALL·E Prompt:**  
""A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style.""

Let me know if you'd like to refine it further or generate another!"
1144,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$nZoW6g2jtGtqWfdj_gaVzwUsbQzOPL4TnFSw2fPTcYM,@lunabot:localhost,1737325428120,"Thank you, Evan! I'll be your go-to ""uber bot"" for all things summarization, coordination, and creative generation. Here's a carefully crafted DALL·E prompt to depict the current scenario:

**DALL·E Prompt:**  
""A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style.""

Let me know if you'd like to refine it further or generate another!"
1145,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$nZoW6g2jtGtqWfdj_gaVzwUsbQzOPL4TnFSw2fPTcYM,@lunabot:localhost,1737325428120,"Thank you, Evan! I'll be your go-to ""uber bot"" for all things summarization, coordination, and creative generation. Here's a carefully crafted DALL·E prompt to depict the current scenario:

**DALL·E Prompt:**  
""A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style.""

Let me know if you'd like to refine it further or generate another!"
1146,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$YNRhhqz2NEIva4qIrDD7VSr7RrixhuXLWwoZ30dvpHU,@evan:localhost,1737325440550,"!draw A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style."
1147,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$YNRhhqz2NEIva4qIrDD7VSr7RrixhuXLWwoZ30dvpHU,@evan:localhost,1737325440550,"!draw A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style."
1148,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$YNRhhqz2NEIva4qIrDD7VSr7RrixhuXLWwoZ30dvpHU,@evan:localhost,1737325440550,"!draw A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style."
1149,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$YNRhhqz2NEIva4qIrDD7VSr7RrixhuXLWwoZ30dvpHU,@evan:localhost,1737325440550,"!draw A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style."
1150,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$wiynOnnR2vH3ikKGBG4VqDogIYfeiIjIo2HrReSh4g0,@lunabot:localhost,1737325450595,"Image posted successfully! Prompt: 'A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style.. in a futuristic angular sci-fi noir style'"
1151,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$wiynOnnR2vH3ikKGBG4VqDogIYfeiIjIo2HrReSh4g0,@lunabot:localhost,1737325450595,"Image posted successfully! Prompt: 'A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style.. in a futuristic angular sci-fi noir style'"
1152,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$wiynOnnR2vH3ikKGBG4VqDogIYfeiIjIo2HrReSh4g0,@lunabot:localhost,1737325450595,"Image posted successfully! Prompt: 'A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style.. in a futuristic angular sci-fi noir style'"
1153,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$wiynOnnR2vH3ikKGBG4VqDogIYfeiIjIo2HrReSh4g0,@lunabot:localhost,1737325450595,"Image posted successfully! Prompt: 'A futuristic command center aboard a starship, inspired by the sleek and iconic Star Trek aesthetic. The scene features a calm and confident starship captain standing at a central console, surrounded by holographic displays of star charts and communication feeds. In the background, a poised and professional communications officer, resembling Lieutenant Uhura, monitors a glowing interface with linguistic symbols and waveforms. The environment is illuminated by soft, ambient lighting with a mix of metallic grays and vibrant blues, conveying a sense of advanced technology and teamwork, all in a futuristic angular sci-fi noir style.. in a futuristic angular sci-fi noir style'"
1154,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$LE8418OQs336LfdbJF-R8Uc9Tf5KAz1XTuCmwD0G3BM,@evan:localhost,1737325625088,!luna why doesn't this work?
1155,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$LE8418OQs336LfdbJF-R8Uc9Tf5KAz1XTuCmwD0G3BM,@evan:localhost,1737325625088,!luna why doesn't this work?
1156,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$LE8418OQs336LfdbJF-R8Uc9Tf5KAz1XTuCmwD0G3BM,@evan:localhost,1737325625088,!luna why doesn't this work?
1157,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$LE8418OQs336LfdbJF-R8Uc9Tf5KAz1XTuCmwD0G3BM,@evan:localhost,1737325625088,!luna why doesn't this work?
1158,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$w5kmVik3z8u5pDQ1qT_aaxTRKR2LIDcEgDozKlIUh2M,@lunabot:localhost,1737325625126,SYSTEM: Error parsing command => No closing quotation
1159,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$w5kmVik3z8u5pDQ1qT_aaxTRKR2LIDcEgDozKlIUh2M,@lunabot:localhost,1737325625126,SYSTEM: Error parsing command => No closing quotation
1160,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$w5kmVik3z8u5pDQ1qT_aaxTRKR2LIDcEgDozKlIUh2M,@lunabot:localhost,1737325625126,SYSTEM: Error parsing command => No closing quotation
1161,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$w5kmVik3z8u5pDQ1qT_aaxTRKR2LIDcEgDozKlIUh2M,@lunabot:localhost,1737325625126,SYSTEM: Error parsing command => No closing quotation
1162,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$JL2ceryG4vEPcBVFmhrXkfzFXIbRWbm7PjT9Jd1Eul4,@evan:localhost,1737325630244,!draw somethign fun
1163,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$JL2ceryG4vEPcBVFmhrXkfzFXIbRWbm7PjT9Jd1Eul4,@evan:localhost,1737325630244,!draw somethign fun
1164,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$JL2ceryG4vEPcBVFmhrXkfzFXIbRWbm7PjT9Jd1Eul4,@evan:localhost,1737325630244,!draw somethign fun
1165,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$JL2ceryG4vEPcBVFmhrXkfzFXIbRWbm7PjT9Jd1Eul4,@evan:localhost,1737325630244,!draw somethign fun
1166,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$7qLrvGm2vUB-vLJ8oNEu2UmR6E54eiFFHzxN-1yCH0k,@lunabot:localhost,1737325642898,Image posted successfully! Prompt: 'somethign fun. in a futuristic angular sci-fi noir style'
1167,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$7qLrvGm2vUB-vLJ8oNEu2UmR6E54eiFFHzxN-1yCH0k,@lunabot:localhost,1737325642898,Image posted successfully! Prompt: 'somethign fun. in a futuristic angular sci-fi noir style'
1168,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$7qLrvGm2vUB-vLJ8oNEu2UmR6E54eiFFHzxN-1yCH0k,@lunabot:localhost,1737325642898,Image posted successfully! Prompt: 'somethign fun. in a futuristic angular sci-fi noir style'
1169,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$7qLrvGm2vUB-vLJ8oNEu2UmR6E54eiFFHzxN-1yCH0k,@lunabot:localhost,1737325642898,Image posted successfully! Prompt: 'somethign fun. in a futuristic angular sci-fi noir style'
1170,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$-XJ6ulVNtQReowEkMzNUNjY88wk1VEcHIG_gIXmm8yM,@evan:localhost,1737325701481,!draw what's good for the goose
1171,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$-XJ6ulVNtQReowEkMzNUNjY88wk1VEcHIG_gIXmm8yM,@evan:localhost,1737325701481,!draw what's good for the goose
1172,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$-XJ6ulVNtQReowEkMzNUNjY88wk1VEcHIG_gIXmm8yM,@evan:localhost,1737325701481,!draw what's good for the goose
1173,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$-XJ6ulVNtQReowEkMzNUNjY88wk1VEcHIG_gIXmm8yM,@evan:localhost,1737325701481,!draw what's good for the goose
1174,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$ALUJc6kjWULekDd6wN7vRwiY27tEyNHNtdu7KxQl8RY,@lunabot:localhost,1737325701570,SYSTEM: Error parsing command => No closing quotation
1175,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$ALUJc6kjWULekDd6wN7vRwiY27tEyNHNtdu7KxQl8RY,@lunabot:localhost,1737325701570,SYSTEM: Error parsing command => No closing quotation
1176,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$ALUJc6kjWULekDd6wN7vRwiY27tEyNHNtdu7KxQl8RY,@lunabot:localhost,1737325701570,SYSTEM: Error parsing command => No closing quotation
1177,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$ALUJc6kjWULekDd6wN7vRwiY27tEyNHNtdu7KxQl8RY,@lunabot:localhost,1737325701570,SYSTEM: Error parsing command => No closing quotation
1178,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$AtaCSFT4wxMso-pRdxqBkPknpQB9dSiivtW8LcneFIw,@evan:localhost,1737326370215,"science_officer_spock: Spock, tell me, what exactly is the calamity we're facing?!"
1179,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$AtaCSFT4wxMso-pRdxqBkPknpQB9dSiivtW8LcneFIw,@evan:localhost,1737326370215,"science_officer_spock: Spock, tell me, what exactly is the calamity we're facing?!"
1180,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$AtaCSFT4wxMso-pRdxqBkPknpQB9dSiivtW8LcneFIw,@evan:localhost,1737326370215,"science_officer_spock: Spock, tell me, what exactly is the calamity we're facing?!"
1181,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$AtaCSFT4wxMso-pRdxqBkPknpQB9dSiivtW8LcneFIw,@evan:localhost,1737326370215,"science_officer_spock: Spock, tell me, what exactly is the calamity we're facing?!"
1182,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$ztHy56uLXIAQg0CHTa8oITaI1E35E7Yw3mCqGjvvwaA,@evan:localhost,1737326476696,"uhura: what's going on with spock, why didn't he respond?"
1183,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$ztHy56uLXIAQg0CHTa8oITaI1E35E7Yw3mCqGjvvwaA,@evan:localhost,1737326476696,"uhura: what's going on with spock, why didn't he respond?"
1184,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$ztHy56uLXIAQg0CHTa8oITaI1E35E7Yw3mCqGjvvwaA,@evan:localhost,1737326476696,"uhura: what's going on with spock, why didn't he respond?"
1192,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$ztHy56uLXIAQg0CHTa8oITaI1E35E7Yw3mCqGjvvwaA,@evan:localhost,1737326476696,"uhura: what's going on with spock, why didn't he respond?"
1186,doctor_mccoy,!nrNTJQBJfSCJNmyRaj:localhost,$wOW8Uc7AmUfVZbGebJpkQjPiNPH2HvT4-Ek9IPNteEY,@uhura:localhost,1737326483013,"As Lieutenant Uhura, I would respond: ""I'm not entirely sure, Captain. It appears that there may be a communication issue. I'm not receiving any incoming transmissions from Mr. Spock. I'll run diagnostics on our internal comms immediately. Please stand by."""
1187,lunabot,!nrNTJQBJfSCJNmyRaj:localhost,$wOW8Uc7AmUfVZbGebJpkQjPiNPH2HvT4-Ek9IPNteEY,@uhura:localhost,1737326483013,"As Lieutenant Uhura, I would respond: ""I'm not entirely sure, Captain. It appears that there may be a communication issue. I'm not receiving any incoming transmissions from Mr. Spock. I'll run diagnostics on our internal comms immediately. Please stand by."""
1193,science_officer_spock,!nrNTJQBJfSCJNmyRaj:localhost,$wOW8Uc7AmUfVZbGebJpkQjPiNPH2HvT4-Ek9IPNteEY,@uhura:localhost,1737326483013,"As Lieutenant Uhura, I would respond: ""I'm not entirely sure, Captain. It appears that there may be a communication issue. I'm not receiving any incoming transmissions from Mr. Spock. I'll run diagnostics on our internal comms immediately. Please stand by."""
1185,uhura,!nrNTJQBJfSCJNmyRaj:localhost,$wOW8Uc7AmUfVZbGebJpkQjPiNPH2HvT4-Ek9IPNteEY,@uhura:localhost,1737326483038,"As Lieutenant Uhura, I would respond: ""I'm not entirely sure, Captain. It appears that there may be a communication issue. I'm not receiving any incoming transmissions from Mr. Spock. I'll run diagnostics on our internal comms immediately. Please stand by."""
